,num,I_e,firing_rate,stochastic
271,1,16.0,0.015928639694184604,True
272,1,16.0,0.0996015936255886,True
273,1,16.0,0.023590469450363517,True
274,1,16.0,0.015098897780475759,True
275,1,16.0,0.038714672861049536,True
276,1,16.0,0.036630036630069945,True
277,1,16.0,0.16806722689090756,True
278,1,16.0,0.04935834155976848,True
279,1,16.0,0.1597444089458322,True
280,1,16.0,0.03133813851460074,True
281,1,16.0,0.03404834865512119,True
282,1,16.0,0.1447178002895672,True
283,1,16.0,0.024931438544026664,True
284,1,16.0,0.04653327128901394,True
285,1,16.0,0.03477051460364776,True
286,1,16.0,0.03131850923898871,True
287,1,16.0,0.07220216606504762,True
288,1,16.0,0.05497526113254038,True
289,1,16.0,0.058823529411818204,True
290,1,16.0,0.02326663564450697,True
291,1,16.0,0.013655605626121938,True
292,1,16.0,0.09852216748777433,True
293,1,16.0,0.025634452704458074,True
294,1,16.0,0.058207217695047116,True
295,1,16.0,0.06720430107532994,True
296,1,17.0,0.01244864932154642,True
297,1,17.0,0.06618133686297077,True
298,1,17.0,0.033344448149393816,True
299,1,17.0,0.11286681715585886,True
300,1,17.0,0.10660980810244237,True
301,1,17.0,0.01716148961731439,True
302,1,17.0,0.03615328994941828,True
303,1,17.0,0.17182130584208066,True
304,1,17.0,0.01606425702812705,True
305,1,17.0,0.19685039370096644,True
306,1,17.0,0.01990049751245591,True
307,1,17.0,0.15576323987553106,True
308,1,17.0,0.03343363423607187,True
309,1,17.0,0.017661603673629626,True
310,1,17.0,0.02629503023930869,True
311,1,17.0,0.12180267965906243,True
312,1,17.0,0.13550135501367339,True
313,1,17.0,0.030111412225260748,True
314,1,17.0,0.03253090435917077,True
315,1,17.0,0.00819604950414646,True
316,1,17.0,0.05053057099549821,True
317,1,17.0,0.06635700066363036,True
318,1,17.0,0.08539709649879672,True
319,1,17.0,0.03263707571804535,True
320,1,17.0,0.026116479498587346,True
321,1,17.0,0.02263467632414915,True
322,1,17.0,0.046296296296338406,True
323,1,17.0,0.16556291390743536,True
324,1,17.0,0.060790273556286294,True
325,1,17.0,0.018691588785063728,True
326,1,17.0,0.06920415224919789,True
327,1,18.0,0.18939393939390978,True
328,1,18.0,0.1383125864453451,True
329,1,18.0,0.15360983102921644,True
330,1,18.0,0.07117437722421345,True
331,1,18.0,0.135135135135162,True
332,1,18.0,0.08539709649869613,True
333,1,18.0,0.04088307440717451,True
334,1,18.0,0.06693440428376764,True
335,1,18.0,0.035574528637497535,True
336,1,18.0,0.09017132551856713,True
337,1,18.0,0.14326647564482944,True
338,1,18.0,0.03958828186860291,True
339,1,18.0,0.10893246187373742,True
340,1,18.0,0.05803830528153857,True
341,1,18.0,0.042480883602417564,True
342,1,18.0,0.057870370370423,True
343,1,18.0,0.08417508417516054,True
344,1,18.0,0.021949078138738136,True
345,1,18.0,0.0636132315522207,True
346,1,18.0,0.06116207951075899,True
347,1,18.0,0.03567606136285799,True
348,1,18.0,0.0661375661376263,True
349,1,18.0,0.04714757190009003,True
350,1,18.0,0.09380863039408156,True
351,1,18.0,0.04079967360264829,True
352,1,18.0,0.11248593925769511,True
353,1,18.0,0.12180267965906327,True
354,1,18.0,0.07225433526018132,True
355,1,18.0,0.07716049382723067,True
356,1,18.0,0.1988071570578349,True
357,1,18.0,0.0192307692307867,True
358,1,18.0,0.01211093617537737,True
359,1,18.0,0.10384215991702071,True
360,1,18.0,0.047483380816757334,True
361,1,18.0,0.04251700680275976,True
362,1,18.0,0.04312203536010822,True
363,1,18.0,0.053995680345621466,True
364,1,18.0,0.11210762331848761,True
365,1,18.0,0.06747638326591832,True
366,1,18.0,0.029188558085257138,True
367,1,18.0,0.022045855379208765,True
368,1,18.0,0.02107481559538271,True
369,1,18.0,0.015820281601026887,True
370,1,18.0,0.09727626459152816,True
371,1,18.0,0.0370782350760441,True
372,1,18.0,0.08403361344545458,True
373,1,18.0,0.08718395815177939,True
374,1,19.0,0.18416206261513793,True
375,1,19.0,0.09970089730809562,True
376,1,19.0,0.07047216349541205,True
377,1,19.0,0.10799136069108946,True
378,1,19.0,0.08620689655168004,True
379,1,19.0,0.030175015087492107,True
380,1,19.0,0.05688282138797437,True
381,1,19.0,0.02081165452655379,True
382,1,19.0,0.030075187969952167,True
383,1,19.0,0.056561085972902124,True
384,1,19.0,0.037453183520633274,True
385,1,19.0,0.007251105793640124,True
386,1,19.0,0.08539709649879672,True
387,1,19.0,0.07347538574584199,True
388,1,19.0,0.03961965134710418,True
389,1,19.0,0.043630017452046664,True
390,1,19.0,0.18903591682436852,True
391,1,19.0,0.024324981756285773,True
392,1,19.0,0.024685262898072314,True
393,1,19.0,0.06635700066363036,True
394,1,19.0,0.06631299734754041,True
395,1,19.0,0.17699115044263886,True
396,1,19.0,0.06333122229264784,True
397,1,19.0,0.02497502497504769,True
398,1,19.0,0.05252100840340911,True
399,1,19.0,0.0628930817610635,True
400,1,19.0,0.05592841163316049,True
401,1,19.0,0.050556117290238095,True
402,1,19.0,0.02230649118895627,True
403,1,19.0,0.01893580761221188,True
404,1,19.0,0.1620745542951231,True
405,1,19.0,0.10741138560697201,True
406,1,19.0,0.11806375442749817,True
407,1,19.0,0.021781746896120877,True
408,1,19.0,0.02617115938238444,True
409,1,19.0,0.11792452830199404,True
410,1,19.0,0.05865102639301522,True
411,1,19.0,0.11454753722805378,True
412,1,19.0,0.07745933384979935,True
413,1,19.0,0.061614294516383825,True
414,1,20.0,0.03819709702062393,True
415,1,20.0,0.08084074373485844,True
416,1,20.0,0.030497102775231596,True
417,1,20.0,0.0664010624169647,True
418,1,20.0,0.02981514609420186,True
419,1,20.0,0.05988023952101255,True
420,1,20.0,0.05178663904717294,True
421,1,20.0,0.025839793281677247,True
422,1,20.0,0.033512064343194016,True
423,1,20.0,0.03258390355167509,True
424,1,20.0,0.05506607929520427,True
425,1,20.0,0.03093102381691647,True
426,1,20.0,0.04789272030655697,True
427,1,20.0,0.03333333333336365,True
428,1,20.0,0.1250000000001137,True
429,1,20.0,0.08326394671114984,True
430,1,20.0,0.08968609865479009,True
431,1,20.0,0.03432887058018914,True
432,1,20.0,0.1280409731115121,True
433,1,20.0,0.06605019815065452,True
434,1,20.0,0.07849293563586417,True
435,1,20.0,0.07352941176477276,True
436,1,20.0,0.1972386587772997,True
437,1,20.0,0.09560229445515388,True
438,1,20.0,0.030988534242358468,True
439,1,20.0,0.04302925989676891,True
440,1,20.0,0.09140767824505572,True
441,1,20.0,0.03688675765403576,True
442,1,20.0,0.11904761904772732,True
443,1,20.0,0.13513513513525804,True
444,1,20.0,0.0446627958910634,True
445,1,20.0,0.13793103448288407,True
446,1,20.0,0.03168567807353959,True
447,1,20.0,0.09496676163351467,True
448,1,20.0,0.05000000000004547,True
449,1,20.0,0.08210180623981195,True
450,1,20.0,0.10672358591258373,True
451,1,20.0,0.08613264427225749,True
452,1,20.0,0.05367686527111699,True
453,1,20.0,0.039047247169110094,True
454,1,20.0,0.16260162601640804,True
455,1,20.0,0.1972386587772997,True
456,1,20.0,0.09813542688919621,True
457,1,20.0,0.059916117435644664,True
458,1,20.0,0.04206983592767814,True
459,1,20.0,0.0868055555556345,True
460,1,20.0,0.11376564277598515,True
461,1,20.0,0.06353240152483541,True
462,1,20.0,0.07163323782241472,True
463,1,20.0,0.03869969040251198,True
464,1,20.0,0.11235955056189995,True
465,1,20.0,0.07593014426734317,True
466,1,20.0,0.03766478342752955,True
467,1,20.0,0.08382229673100666,True
468,1,21.0,0.062189054726365,True
469,1,21.0,0.12919896640824854,True
470,1,21.0,0.06176652254479069,True
471,1,21.0,0.11350737797959125,True
472,1,21.0,0.03245699448230086,True
473,1,21.0,0.031635558367589,True
474,1,21.0,0.10070493454174102,True
475,1,21.0,0.1893939393940933,True
476,1,21.0,0.06910850034560535,True
477,1,21.0,0.1333333333334546,True
478,1,21.0,0.057903879559983176,True
479,1,21.0,0.045495905368558215,True
480,1,21.0,0.17825311942975214,True
481,1,21.0,0.0350754121361245,True
482,1,21.0,0.017771459036803074,True
483,1,21.0,0.058685446009443046,True
484,1,21.0,0.05125576627375241,True
485,1,21.0,0.10460251046034619,True
486,1,21.0,0.030750307503102998,True
487,1,21.0,0.07722007722014745,True
488,1,21.0,0.04911591355603681,True
489,1,21.0,0.08960573476710658,True
490,1,21.0,0.024055809478010812,True
491,1,21.0,0.04921259842524161,True
492,1,21.0,0.0336927223719983,True
493,1,21.0,0.1385041551247797,True
494,1,21.0,0.10604453870635243,True
495,1,21.0,0.10341261633928743,True
496,1,21.0,0.11389521640101474,True
497,1,21.0,0.07745933384979935,True
498,1,21.0,0.03710575139149942,True
499,1,21.0,0.06557377049186291,True
500,1,21.0,0.06896551724144204,True
501,1,21.0,0.16528925619849744,True
502,1,21.0,0.11520737327199418,True
503,1,21.0,0.04714757190009003,True
504,1,21.0,0.06802721088441561,True
505,1,21.0,0.051361068310267564,True
506,1,21.0,0.09259259259267681,True
507,1,21.0,0.12048192771095295,True
508,1,21.0,0.03841721091052284,True
509,1,21.0,0.16000000000014553,True
510,1,21.0,0.061387354205089596,True
511,1,21.0,0.020798668885210266,True
512,1,21.0,0.0514668039115239,True
513,1,21.0,0.0789889415482551,True
514,1,21.0,0.06250000000005684,True
515,1,21.0,0.08968609865479009,True
516,1,21.0,0.10989010989020984,True
517,1,21.0,0.16750418760484245,True
518,1,21.0,0.044543429844138505,True
519,1,21.0,0.06968641114988916,True
520,1,21.0,0.08347245409022616,True
521,1,21.0,0.041545492314121704,True
522,1,21.0,0.02808199943838555,True
523,1,21.0,0.09823182711207362,True
524,1,21.0,0.06353240152483541,True
525,1,22.0,0.048971596474041826,True
526,1,22.0,0.05302226935313291,True
527,1,22.0,0.030854674483181337,True
528,1,22.0,0.10235414534283402,True
529,1,22.0,0.07645259938834009,True
530,1,22.0,0.10869565217385743,True
531,1,22.0,0.07535795026371428,True
532,1,22.0,0.0801282051282291,True
533,1,22.0,0.03760812335467881,True
534,1,22.0,0.11037527593829023,True
535,1,22.0,0.14224751066869268,True
536,1,22.0,0.07320644216697728,True
537,1,22.0,0.06968641114988916,True
538,1,22.0,0.0438020148927249,True
539,1,22.0,0.17857142857159097,True
540,1,22.0,0.07352941176477276,True
541,1,22.0,0.036245016310290264,True
542,1,22.0,0.04020908725375591,True
543,1,22.0,0.10471204188491198,True
544,1,22.0,0.061728395061784534,True
545,1,22.0,0.07168458781368527,True
546,1,22.0,0.0852514919011858,True
547,1,22.0,0.13568521031219938,True
548,1,22.0,0.09505703422061877,True
549,1,22.0,0.10162601626025503,True
550,1,22.0,0.0360880548538762,True
551,1,22.0,0.04595588235298297,True
552,1,22.0,0.057045065601877325,True
553,1,22.0,0.12345679012356907,True
554,1,22.0,0.049455984174130045,True
555,1,22.0,0.14104372355443012,True
556,1,22.0,0.10593220338992686,True
557,1,22.0,0.07763975155286565,True
558,1,22.0,0.1980198019803781,True
559,1,22.0,0.09718172983487891,True
560,1,22.0,0.184501845018618,True
561,1,22.0,0.0804505229284722,True
562,1,22.0,0.05099439061707851,True
563,1,22.0,0.04163197335557492,True
564,1,22.0,0.09569377990439325,True
565,1,22.0,0.11695906432759175,True
566,1,22.0,0.19379844961257936,True
567,1,22.0,0.02349624060152513,True
568,1,22.0,0.06013229104034332,True
569,1,22.0,0.08503401360551952,True
570,1,22.0,0.15822784810140972,True
571,1,22.0,0.12195121951230603,True
572,1,22.0,0.13550135501367339,True
573,1,22.0,0.05546311702722737,True
574,1,22.0,0.08103727714756155,True
575,1,22.0,0.050327126321132835,True
576,1,22.0,0.13458950201896494,True
577,1,22.0,0.0427350427350816,True
578,1,22.0,0.0628930817610635,True
579,1,22.0,0.06811989100823634,True
580,1,22.0,0.10040160642579413,True
581,1,22.0,0.10787486515651666,True
582,1,22.0,0.057570523891819776,True
583,1,22.0,0.06443298969078025,True
584,1,22.0,0.04123711340209936,True
585,1,22.0,0.11560693641629012,True
586,1,22.0,0.036010082823223245,True
587,1,22.0,0.09832841691257714,True
588,1,22.0,0.19011406844123754,True
589,1,22.0,0.07429420505207351,True
590,1,22.0,0.08103727714756155,True
591,1,22.0,0.04677268475214731,True
592,1,22.0,0.16528925619849744,True
593,1,23.0,0.18518518518518914,True
594,1,23.0,0.09328358208954828,True
595,1,23.0,0.029044437990127032,True
596,1,23.0,0.03821169277798059,True
597,1,23.0,0.13986013986006832,True
598,1,23.0,0.10141987829609415,True
599,1,23.0,0.10438413361163762,True
600,1,23.0,0.15624999999992006,True
601,1,23.0,0.07209805335252259,True
602,1,23.0,0.05800464037127925,True
603,1,23.0,0.03346720214193138,True
604,1,23.0,0.058343057176249095,True
605,1,23.0,0.1650165016503151,True
606,1,23.0,0.04725897920609213,True
607,1,23.0,0.08382229673100666,True
608,1,23.0,0.19193857965468514,True
609,1,23.0,0.04171881518568662,True
610,1,23.0,0.07570022710075015,True
611,1,23.0,0.16339869281060612,True
612,1,23.0,0.10183299389011298,True
613,1,23.0,0.11210762331848761,True
614,1,23.0,0.13679890560887956,True
615,1,23.0,0.12269938650317908,True
616,1,23.0,0.10121457489887747,True
617,1,23.0,0.03676470588238638,True
618,1,23.0,0.1373626373627623,True
619,1,23.0,0.027917364600807078,True
620,1,23.0,0.05899705014754628,True
621,1,23.0,0.07230657989883656,True
622,1,23.0,0.0555247084953309,True
623,1,23.0,0.05073566717406948,True
624,1,23.0,0.10020040080169434,True
625,1,23.0,0.08203445447095238,True
626,1,23.0,0.09920634920643943,True
627,1,23.0,0.11454753722805378,True
628,1,23.0,0.16750418760484245,True
629,1,23.0,0.0576036866359969,True
630,1,23.0,0.13280212483411813,True
631,1,23.0,0.1636661211130785,True
632,1,23.0,0.07278020378463679,True
633,1,23.0,0.06447453255969758,True
634,1,23.0,0.1808318264016111,True
635,1,23.0,0.06830601092902387,True
636,1,23.0,0.1035196687371542,True
637,1,23.0,0.11848341232238264,True
638,1,23.0,0.09250693802043566,True
639,1,23.0,0.03880481179669808,True
640,1,23.0,0.10718113612014035,True
641,1,23.0,0.08984725965866212,True
642,1,23.0,0.16750418760484245,True
643,1,23.0,0.15948963317398876,True
644,1,23.0,0.09813542688919621,True
645,1,23.0,0.06353240152483541,True
646,1,23.0,0.08539709649879672,True
647,1,23.0,0.0612745098039773,True
648,1,23.0,0.12004801920779226,True
649,1,23.0,0.08084074373491588,True
650,1,23.0,0.11049723756916127,True
651,1,23.0,0.06049606775565091,True
652,1,23.0,0.12468827930185904,True
653,1,23.0,0.18832391713764773,True
654,1,23.0,0.0795544948290302,True
655,1,23.0,0.07220216606504762,True
656,1,23.0,0.09514747859190385,True
657,1,23.0,0.15360983102932557,True
658,1,23.0,0.1225490196079546,True
659,1,23.0,0.05279831045411349,True
660,1,23.0,0.06293266205166202,True
661,1,23.0,0.08771929824569381,True
662,1,23.0,0.05952380952386366,True
663,1,23.0,0.07861635220132936,True
664,1,23.0,0.10822510822520666,True
665,1,23.0,0.09433962264159523,True
666,1,23.0,0.1436781609196709,True
667,1,23.0,0.053995680345621466,True
668,1,23.0,0.05963029218848596,True
669,1,24.0,0.062189054726366516,True
670,1,24.0,0.08756567425567809,True
671,1,24.0,0.04597701149426183,True
672,1,24.0,0.1345895020188693,True
673,1,24.0,0.05858230814291835,True
674,1,24.0,0.027397260273958588,True
675,1,24.0,0.10351966873700708,True
676,1,24.0,0.11890606420930587,True
677,1,24.0,0.11025358324155562,True
678,1,24.0,0.0649772579597732,True
679,1,24.0,0.05952380952386366,True
680,1,24.0,0.07794232268128679,True
681,1,24.0,0.03562522265767401,True
682,1,24.0,0.07451564828620787,True
683,1,24.0,0.19531250000017764,True
684,1,24.0,0.06246096189887005,True
685,1,24.0,0.14064697609014143,True
686,1,24.0,0.06802721088441561,True
687,1,24.0,0.09496676163351467,True
688,1,24.0,0.07818608287731896,True
689,1,24.0,0.13422818791958516,True
690,1,24.0,0.14727540500749772,True
691,1,24.0,0.16556291390743536,True
692,1,24.0,0.12285012285023458,True
693,1,24.0,0.07401924500376829,True
694,1,24.0,0.14947683109131682,True
695,1,24.0,0.08920606601256999,True
696,1,24.0,0.028612303290440903,True
697,1,24.0,0.07917656373720582,True
698,1,24.0,0.08643042350915381,True
699,1,24.0,0.184501845018618,True
700,1,24.0,0.10010010010019114,True
701,1,24.0,0.1386962552012357,True
702,1,24.0,0.12771392081748525,True
703,1,24.0,0.125786163522127,True
704,1,24.0,0.07501875468874039,True
705,1,24.0,0.10131712259381048,True
706,1,24.0,0.04553734061934925,True
707,1,24.0,0.047573739295951795,True
708,1,24.0,0.12019230769241701,True
709,1,24.0,0.09737098344702137,True
710,1,24.0,0.12453300124544328,True
711,1,24.0,0.056274620146365195,True
712,1,24.0,0.0803212851406353,True
713,1,24.0,0.06038647343000661,True
714,1,24.0,0.1980198019803781,True
715,1,24.0,0.10471204188491198,True
716,1,24.0,0.18587360594812444,True
717,1,24.0,0.10471204188491198,True
718,1,24.0,0.10080645161299491,True
719,1,24.0,0.05889281507661422,True
720,1,24.0,0.059559261465212,True
721,1,24.0,0.06844626967836479,True
722,1,24.0,0.17699115044263886,True
723,1,24.0,0.09157509157517486,True
724,1,24.0,0.0688705234160406,True
725,1,24.0,0.04462293618924183,True
726,1,24.0,0.14858841010414703,True
727,1,24.0,0.04056795131849531,True
728,1,24.0,0.15698587127172833,True
729,1,24.0,0.13908205841459104,True
730,1,24.0,0.10626992561114873,True
731,1,24.0,0.1416430594902138,True
732,1,24.0,0.05592841163316049,True
733,1,24.0,0.08539709649879672,True
734,1,24.0,0.024067388688349206,True
